SITE_ID,YEAR,VISIT_NO,XBKA,XUN,XBKF_W,XBKF_H,XINC_H,XPCM,XPCMG,XPMG,XPMGH,XPMGW,XCL,XGB,XC,XG,XCMW,XCMGW,PCAN_C,XCDENBK,XCDENMID,XEMBED,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_UCB,XFC_RCK,XFC_HUM,XFC_ALL,XFC_NAT,XFC_BIG,W1_HALL,W1_HNOAG,W1_HAG,W1H_WALL,W1H_PIPE,LSUB_DMM,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,REACHLEN,XSLOPE,XDEPTH,RPGT75,RPGT100,RPMXDEP,RPXAREA,RP100,PCT_FN,PCT_SA,PCT_HP,PCT_RC,PCT_SAFN,PCT_SFGF,PCT_BIGR,PCT_BDRK,PCT_ORG,LSUBD_SD,V1W_MSQ,V4W_MSQ,V1TM100,V4TM100,SINU,SDDEPTH,XWIDTH,XWXD,XWD_RAT,SDWXD,PCT_FA,PCT_FAST,PCT_SLOW,PCT_POOL,PCT_DRS,PCT_SIDE,SAMPLED 
OWW04440-0647,2004,1,48.13636364,0,8.318181818,0,0.431818182,0.772727273,0.85,1,1,0.55,0.120454546,0.079545455,0.154545455,0.858181818,0.190909091,0.230909091,0,59.35828877,37.03208556,99.27272727,0,0.068181818,0.013636364,0.063636364,0.05,0,0.036363636,0.079545455,0.243181818,0.163636364,0.129545455,2.636413636,2.303063636,0.33335,1.5,0,-1.939392983,1.32783609,-3.267229073,1.210464636,-3.149857619,198,0.6,51.76,0,0,45.06,1.866350101,11.31121274,96,0,0,0,96,96,4,0,0,0.851342673,0.00473224,0,4.550505051,0,1.112252661,13.56251519,8,4.2032,16.29855697,1.497845491,0,5,95,12,0,0,YES 
OWW04440-0649,2004,1,51.36363636,0.022727273,7.090909091,1.109090909,2.709090909,0.818181818,0.818181818,0.954545455,0.681818182,0.636363636,0.077272727,0.2875,0.363636364,0.477272727,0.4875,0.539772727,0,85.29411765,79.27807487,20,0.206818182,0,0.009090909,0.188636364,0.077272727,0.113636364,0,0.102272727,0.490909091,0.388636364,0.225,2.136368182,1.181818182,0.95455,0,0,2.906881241,0.575444823,2.331436418,1.045769473,1.861111768,158.4,0.11,49.93,0,0,42.516,3.496266178,13.24343249,14.28571429,0,84.76190476,0,14.28571429,14.28571429,0,0,0.952380952,2.069961915,0.000657942,0,0.503156566,0,1.233036669,10.55361971,4.345,2.21415,8.8445152,0.683611484,0,0,100,100,0,0,YES 
OWW04440-0650,2004,1,53.63636364,0.022727273,3.327272727,0.13,0.181818182,0.545454546,0.545454546,1,1,0.727272727,0.015909091,0.006818182,0.054545455,0.722727273,0.203409091,0.253409091,0,78.60962567,68.18181818,86.81818182,0,0.045454546,0,0.027272727,0.431818182,0.147727273,0,0,0.606818182,0.606818182,0.147727273,0,0,0,0,0,-0.584664017,0.416371037,-1.001035054,0.462573593,-1.04723761,149,0.138333333,27.52666667,0,0,27.0725,1.133981274,9.132735094,16.19047619,51.42857143,0,0,67.61904762,70.47619048,6.666666667,0,19.04761905,0.995122509,0.003886933,0,11.59597315,9.379865772,1.290806314,7.756959782,2.59,0.74275,9.805116847,0.295984686,0,24,76,17.33333333,0,4.026845638,YES 
OWW04440-0651,2004,1,35.13636364,0,14.21818182,1.409090909,2.472727273,1,1,1,1,1,0.045454546,0.168181818,0.131818182,0.815909091,0.236363636,0.286363636,0,84.49197861,53.74331551,32.90909091,0.068181818,0,0.063636364,0.086363636,0.036363636,0.027272727,0.1,0.004545455,0.318181818,0.313636364,0.195454546,0.500018182,0,0.500018182,0,0,1.33649808,0.93100693,0.405491149,1.434330783,-0.097832703,304.92,0.2455,50.73,2,0,96.565045,11.3390515,29.74957759,11.42857143,15.23809524,17.14285714,0,26.66666667,33.33333333,48.57142857,1.904761905,0.952380952,1.811458672,0.001173361,0.000671448,2.693493375,0.954676637,1.194761082,30.24240618,8.975,5.10525,27.01057206,4.207314732,0,18,82,64,0,6,YES 
OWW04440-0657,2004,1,30.42857143,0.018181818,14.56363636,0.536363636,2.472727273,0.727272727,0.727272727,1,0.863636364,0.818181818,0.096590909,0.371590909,0.220454546,0.571590909,0.404545455,0.484090909,0,68.18181818,52.80748663,49.90909091,0.095454546,0.009090909,0.079545455,0.111363636,0.077272727,0.040909091,0.077272727,0.061363636,0.447727273,0.386363636,0.259090909,4.704259524,4.658804978,0.045454546,0.659090909,0,1.851046163,1.780049847,0.070996316,2.085922784,-0.234876621,237.6,2.25,39.1,1,0,78.896,2.243762544,13.22082307,0,14.28571429,0,0,14.28571429,17.14285714,81.90476191,8.571428571,0.952380952,1.159436059,0.00219315,0.000841252,3.316077441,1.22516835,1.025237359,22.56058062,9.48,3.7267,30.69814171,2.786028358,0,24,76,31,0,7,YES 
OWW04440-0658,2004,1,32.28571429,0.004761905,12.03,0.409090909,0.409090909,1,1,1,0.954545455,0,0.068181818,0.018181818,0.136363636,0.861363636,0.545454546,0.545454546,0,89.03743316,28.60962567,84.71698113,0,0.031818182,0.111363636,0.265909091,0.254545455,0,0.004545455,0,0.636363636,0.636363636,0.115909091,0.151522727,0.151522727,0,0,0,0.136160729,0.978255222,-0.842094493,1.026413886,-0.890253157,356.4,0.17,81.68,1,1,108.81,13.72455288,30.80707718,4.854368932,64.0776699,0,0,68.93203884,70.87378641,27.18446602,0,1.941747573,1.183849363,0.002616448,0,5.396184063,1.960718294,1.290787202,23.52642185,10.09,8.40395,13.03418274,1.892172727,0,0,100,85,0,2,YES 
OWW04440-0660,2004,1,45.90909091,0.009090909,3.818181818,0.327272727,0.463636364,0.818181818,0.818181818,1,0.909090909,0.772727273,0.096590909,0.177272727,0.228409091,0.272727273,0.568181818,0.615909091,0,82.35294118,70.18716578,72,0.004545455,0.154545455,0.209090909,0.059090909,0.154545455,0.118181818,0.013636364,0,0.554545455,0.554545455,0.340909091,0.060609091,0.060609091,0,0,0,0.051472387,1.116191434,-1.064719046,1.460382406,-1.408910018,149,1.020866667,18.68666667,0,0,72.94828686,0.716516693,9.13679004,29.52380952,15.23809524,1.904761905,0,44.76190476,62.85714286,32.38095238,0,2.857142857,1.65565905,0.004993768,0,2.831543624,0,1.311354209,12.38538686,1.66,0.316333333,11.03399828,0.260738253,0,38.66666667,61.33333333,18,0,0,YES 
OWW04440-0661,2004,1,46.36363636,0.063636364,6.390909091,0.318181818,2.872727273,1,1,1,0.952380952,1,0.164772727,0.038636364,0.309090909,0.378571429,0.431818182,0.53538961,0,97.86096257,91.71122995,96.2962963,0.022727273,0.040909091,0.022727273,0.059090909,0.027272727,0.009090909,0,0,0.118181818,0.118181818,0.031818182,0.030304546,0.030304546,0,0,0,-1.410965618,-0.553330049,-0.85763557,-0.560925579,-0.850040039,158.4,0.01,40.83,2,1,126.4537892,9.968217235,31.46533218,61.90476191,35.23809524,1.904761905,0,97.14285714,97.14285714,0,0,0.952380952,1.073064624,0.005303659,0.002875573,4.724116162,1.837752525,1.097736777,27.28378917,5.005,2.5326,31.91061106,2.491491149,0,0,100,88,0,0,YES 
OWW04440-0663,2004,1,45,0,12.15454546,0.290909091,0.3,0.181818182,0.181818182,1,1,0.909090909,0,0,0.036363636,0.938636364,0.319318182,0.494318182,0.090909091,52.94117647,2.139037433,97.77777778,0,0.170454546,0,0.018181818,0.05,0.004545455,0,0,0.072727273,0.072727273,0.004545455,0,0,0,0,0,-1.619033392,0.736003069,-2.35503646,0.755653485,-2.374686876,316.8,0.1,79.49,2,2,111.925706,13.41734307,25.4116346,62.85714286,17.14285714,0,0,80,80.95238095,1.904761905,0,5.714285714,1.014014283,0,0,0,0,1.516954176,23.73570596,9.605,7.4646,13.27178004,2.838268401,0,0,100,14,0,3,YES 
OWW04440-0665,2004,1,42.05,0.005,8.71,0.45,0.9,0.954545455,0.954545455,0.954545455,0.818181818,0.909090909,0.156818182,0.223863636,0.239772727,0.694318182,0.411363636,0.511363636,0,95.45454546,86.76470588,100,0,0.2525,0.01,0.07,0.275,0.02,0,0.025,0.4,0.375,0.055,3.356122727,2.507627273,0.848495455,0,0.295454546,-2.110922507,1.629238429,-3.740160936,1.833812416,-3.944734924,277.2,1.08,57.56043956,0,0,44.16,2.821951526,10.18020031,97,0,0,0,97,97,0,0,3,0,0.000936046,0,1.151515152,0,2.508848175,16.91627014,7.636842105,4.748052632,13.81566436,3.040687175,0,1.098901099,98.9010989,6.593406593,0,0,YES 
OWW04440-0666,2004,1,32.5,0,7.4,0.9,1.172727273,0,0,0.318181818,0.318181818,0,0,0.428409091,0,0.530681818,0,0,0,0,0.294117647,67.22222222,0.004545455,0.052272727,0,0,0.018181818,0.004545455,0.018181818,0,0.040909091,0.040909091,0.022727273,0.962145455,0.962145455,0,0,0.136363636,0.71612504,1.59726512,-0.881140081,2.22460539,-1.50848035,198,2.3,25.11,0,0,63.37,1.22333911,8.649872492,0,38.46153846,2.884615385,0,38.46153846,56.73076923,35.57692308,0,0,1.14134141,0,0,0,0,1.028445956,21.73434419,3.875,1.2895,22.06166104,2.221001683,0,9,91,50,0,0,YES 
OWW04440-0669,2004,1,51.59090909,0.104545455,4.481818182,0.4,1.490909091,0.727272727,0.727272727,0.954545455,0.954545455,0.954545455,0.105681818,0.122727273,0.232954546,0.655681818,0.559090909,0.771590909,0,63.90374332,65.37433155,61.72727273,0.293181818,0.184090909,0.022727273,0.072727273,0.040909091,0.2,0.009090909,0,0.345454546,0.345454546,0.231818182,0.6667,0.030304546,0.636395455,0,0,0.595824231,0.90639563,-0.310571399,1.110254017,-0.514429786,158.4,0.3565,33.01,0,0,65.3232,3.995003291,20.1767843,21.90476191,3.80952381,0,0,25.71428571,49.52380952,50.47619048,3.80952381,0,1.610174735,0.000245098,0,0.109848485,0,1.105065431,18.26267099,3.535,1.4424,12.38159404,1.096830765,0,11,89,26,0,0,YES 
OWW04440-0670,2004,1,42.95454546,0.022727273,29.12727273,1.072727273,2.518181818,0.818181818,0.818181818,0.863636364,0.090909091,0.590909091,0.155681818,0.406818182,0.240909091,0.598863636,0.547727273,0.586363636,0,61.06442577,25.53475936,52.54545455,0.102272727,0.022727273,0.027272727,0.054545455,0.022727273,0.013636364,0.186363636,0.013636364,0.318181818,0.304545455,0.240909091,2.666695455,1.681840909,0.984854546,0,0,0.88560477,1.945312195,-1.059707424,2.223714358,-1.338109587,880,1.5,85.80851064,4,2,158.22,21.33219733,29.08936,6.666666667,29.52380952,1.904761905,0,36.19047619,56.19047619,41.90476191,12.38095238,0,1.587080865,0.005437929,0.003487945,16.06056818,10.15943182,1.027735276,50.82000212,20.385,18.01195,40.52662065,15.19415211,0,8.510638298,91.4893617,43.61702128,0,0,YES 
OWW04440-0672,2004,1,34.40909091,0,7.272727273,0.627272727,3.245454546,1,1,1,0.954545455,0.954545455,0.204545455,0.254545455,0.304545455,0.679545455,0.434090909,0.571590909,0,99.19786096,97.72727273,83.81818182,0.004545455,0,0.013636364,0.429545455,0.013636364,0.004545455,0,0,0.461363636,0.461363636,0.018181818,1.545504546,0.757590909,0.787913636,0,0,-1.927533575,1.802209155,-3.72974273,1.994228904,-3.921762479,186,1.53,60.51,1,0,95.764,8.849260049,28.54600016,68.57142857,8.571428571,0,0,77.14285714,77.14285714,0,0,21.90476191,0.521934051,0.002677554,0,2.971505376,0,1.691365361,26.62932803,4.4,3.0035,8.334836858,1.944806837,0,2,98,84,0,0,YES 
OWW04440-0676,2004,1,32.63636364,0,9.781818182,0.606363636,1.539090909,1,1,1,1,1,0.136363636,0.104545455,0.280681818,0.352272727,0.4125,0.4625,0,76.73796791,55.7486631,63.09090909,0,0,0.004545455,0.045454546,0.045454546,0.104545455,0.177272727,0.004545455,0.381818182,0.377272727,0.290909091,1.750031818,1.477304546,0.272727273,0,0,1.36984002,1.516569746,-0.146729726,1.833346172,-0.463506153,356.4,1,47.96,0,0,41.672,2.032536951,9.12474501,0.961538462,32.69230769,0,0,33.65384615,34.61538462,65.38461539,9.615384615,0,1.495614691,4.99105E-05,0,0.065095398,0,1.344552051,12.73658534,5.64137931,2.584793103,13.29943048,1.983608173,0,35,65,2,0,0,YES 
OWW04440-0677,2004,1,33.40909091,0.018181818,11.20909091,0.545454546,1.709090909,0.555555556,0.555555556,0.578947368,0.105263158,0.55,0.12625,0.10125,0.319671053,0.605,0.369671053,0.429671053,0,87.43315508,74.86631016,90.27272727,0.004545455,0.086363636,0.063636364,0.054545455,0.079545455,0.031818182,0,0,0.229545455,0.229545455,0.095454546,1.766705,0.766705,1,0.06667,0,-0.096847326,0.75847829,-0.855325615,0.921555462,-1.018402788,148.5,0.16,52.32,1,0,80.09690972,8.831495521,29.73567515,34.28571429,7.619047619,0,0,41.90476191,60.95238095,30.47619048,0,8.571428571,1.688574495,0.004833138,0,5.417508418,0,1.24506335,24.49690972,7.17,3.8227,17.58738369,2.562902017,0,1,99,94,0,0,YES 
OWW04440-0678,2004,1,18.18181818,0,23.01818182,1.363636364,1.554545455,1,1,1,1,1,0.5425,0.165,0.825,0.8125,1.31875,1.44125,0,88.77005348,89.03743316,46,0.063636364,0,0.075,0.095454546,0.143181818,0.004545455,0.045454546,0.004545455,0.368181818,0.363636364,0.129545455,2.090936364,2.090936364,0,0,0.068181818,0.798385933,1.459844733,-0.6614588,2.211225333,-1.4128394,158.4,1.62,25.98,2,0,79.6,1.526170983,14.45237673,3.80952381,24.76190476,2.857142857,0,28.57142857,53.33333333,43.80952381,0,0,1.1408715,0.006649059,0.006032232,17.16035354,15.46401515,1.458668959,19.42505931,3.663333333,0.873633333,23.60667002,0.774340542,0,8,92,52,0,0,YES 
OWW04440-0680,2004,1,48.31818182,0.01,9.481818182,1.490909091,2.781818182,0.545454546,0.545454546,0.954545455,0.954545455,0.318181818,0.027272727,0.225,0.038636364,0.754545455,0.059090909,0.075,0,27.80748663,12.43315508,50.18181818,0,0,0.054545455,0.104545455,0.004545455,0.036363636,0.065909091,0,0.265909091,0.265909091,0.156818182,0.719713636,0.068181818,0.651531818,0,0.068181818,0.604112961,-0.096792227,0.700905187,0.519763253,0.084349708,205.92,0.03,38.94,1,1,101.1436,10.86105035,26.37201425,16.19047619,29.52380952,10.47619048,0,45.71428571,59.04761905,29.52380952,2.857142857,0.952380952,1.833545259,0.003061722,0.001280925,4.491550117,1.21454934,1.088003537,20.95055266,6.005,2.36755,22.26096384,1.405440499,0,6,94,80,0,3,YES 
OWW04440-0682,2004,1,28.86363636,0.059090909,9.418181818,0.445454546,1.490909091,1,1,1,0.5,0.954545455,0.245454546,0.429545455,0.556818182,0.488636364,0.9125,1.032954546,0,99.46524064,95.98930481,27.78181818,0.086363636,0.079545455,0.045454546,0.036363636,0.031818182,0.063636364,0.502272727,0,0.679545455,0.679545455,0.611363636,0.287886364,0.287886364,0,0,0,2.531122233,1.847261015,0.683861218,2.194885311,0.336236923,277.2,3.25,31.6,0,0,53.945,0.925563605,5.676255877,0,0,0,0,0,10.47619048,89.52380952,35.23809524,0,1.042079109,0.000557701,0,2.056277056,0,1.124514593,11.9070474,5.725,2.00545,17.30771397,0.893563798,0,47,53,33,0,0,YES 
OWW04440-0683,2004,1,33,0,4.954545455,0,0.318181818,1,1,1,1,1,0.668181818,0.088636364,0.727272727,0.867045455,1.547727273,2.176136364,0,79.41176471,35.69518717,100,0,0.436363636,0.147727273,0.484090909,0.511363636,0.05,0,0,1.193181818,1.193181818,0.197727273,0,0,0,0,0,-0.492162509,1.133954004,-1.626116513,-0.053896247,-0.438266262,158.4,0.85,23.38,0,0,29.872,1.08368,8.20969697,1.904761905,97.14285714,0,0,99.04761905,99.04761905,0,0,0.952380952,0.227769429,0.078158767,0.024008665,47.77209596,11.89520202,1.42276227,8.821209519,5.46,1.3015,27.74299804,0.786882624,0,0,100,0,0,0,YES 
OWW04440-0686,2004,1,65.54545455,0.133333333,1.645454546,0.218181818,0.581818182,0.363636364,0.363636364,0.590909091,0.590909091,0.318181818,0.0375,0.069047619,0.121590909,0.601136364,0.261363636,0.327272727,0.045454546,61.76470588,76.47058824,100,0,0,0,0.004545455,0.625,0.072727273,0,0,0.702272727,0.702272727,0.072727273,2.303059091,0.295454546,2.007604546,0,0,-2.110922507,0.626216724,-2.737139231,0.863320975,-2.974243482,149,0.37,16.68493151,0,0,39.2375,1.090159515,9.511458855,99.04761905,0,0,0,99.04761905,99.04761905,0,0,0.952380952,0,0.000946272,0,0.155704698,0,1.931530716,10.48989887,1.175,0.22755,8.85959596,0.215561317,0,0,100,18.66666667,0,0,YES 
OWW04440-0692,2004,1,66.63636364,0.005909091,1.345454546,0.460909091,1.395454546,0.666666667,0.666666667,1,1,0.476190476,0.186904762,0.113095238,0.315476191,0.702380952,0.389285714,0.422619048,0,96.76470588,94.11764706,94.54545455,0,0,0,0.05,0.177272727,0.156818182,0,0.022727273,0.406818182,0.384090909,0.179545455,0.962122727,0.181818182,0.780304546,0,0,-1.931427579,0.890507465,-2.821935043,1.554300553,-3.485728132,149,1,11.34532374,0,0,30.3,0.363502529,5.123190003,95,0,3,0,95,95,0,0,2,1.015267606,0,0,0,0,1.014994605,7.373780646,0.533928571,0.065714286,6.759364742,0.106854733,0,0,100,3.597122302,0,0,YES 
OWW04440-0693,2004,1,32.04761905,0,28.02727273,0.972727273,3.572727273,0.80952381,0.761904762,0.904761905,0.857142857,0.857142857,0.213095238,0.103571429,0.265476191,0.146428571,0.332142857,0.377380952,0,85.29411765,39.54248366,47.54716981,0,0.027272727,0.009090909,0.031818182,0.009090909,0.004545455,0.040909091,0,0.095454546,0.095454546,0.054545455,0.696990909,0.666686364,0.030304546,0,0,1.14273294,1.185856342,-0.043123402,1.553612527,-0.410879587,990,0.423,52.94505495,3,3,146.012966,26.41545762,26.68228043,18.36734694,5.102040816,1.020408163,0,23.46938776,24.48979592,69.3877551,0,4.081632653,1.756588162,0.000298879,9.01359E-05,0.849393939,0.252626263,1.806638577,41.21552098,21.57222222,12.38855556,64.06068289,12.38961274,0,0,100,78.02197802,0,16.48351648,YES 
OWW04440-0694,2004,1,38.81818182,0.009090909,6.118181818,0.445454546,1.6,0.863636364,0.863636364,0.909090909,0.681818182,0.909090909,0.081818182,0.395454546,0.402272727,0.378409091,0.907954546,1.035227273,0,97.05882353,88.63636364,37.63636364,0.031818182,0,0.004545455,0.031818182,0.095454546,0.009090909,0.229545455,0.102272727,0.472727273,0.370454546,0.345454546,2.075772727,2.075772727,0,0.136363636,0,1.707191613,1.557989261,0.149202352,1.945776167,-0.238584554,149,2.055555556,25.66666667,0,0,38.295,0.449299232,7.23703461,1.904761905,14.28571429,0,0,16.19047619,24.76190476,75.23809524,24.76190476,0,1.45880752,0.001455668,0,1.00738255,0,1.076472607,12.17967647,3.28,0.90265,14.41311242,0.530287239,0,32.66666667,67.33333333,16.66666667,0,2.666666667,YES 
OWW04440-0696,2004,1,22.5,0,9,0.209090909,0.309090909,0.181818182,0.181818182,1,1,0.045454546,0.054545455,0,0.056818182,0.877272727,0.059090909,0.061363636,0,9.893048128,12.43315508,96.48148148,0,0.411363636,0,0,0.145454546,0,0,0,0.145454546,0.145454546,0,0.714316667,0,0.714316667,0,0,-1.818587612,0.425528515,-2.244116126,0.543214158,-2.361801769,277.2,0.1,38.89,0,0,20.316,4.067707525,8.804561743,90.47619048,0.952380952,0,0,91.42857143,96.19047619,2.857142857,0,0.952380952,1.008828895,0,0,0,0,1.102459879,6.876831253,7.305,2.7502,20.23527831,0.988548516,0,0,100,66,0,0,YES 
OWW04440-0697,2004,1,29.04545455,0.014285714,19.3,0.918181818,2.827272727,1,1,1,1,1,0.317045455,0.095454546,0.5125,0.711363636,0.897727273,1.190909091,0,74.86631016,40.50802139,83.90909091,0,0.004545455,0.009090909,0.031818182,0.031818182,0.031818182,0.018181818,0,0.122727273,0.122727273,0.059090909,0.393954546,0.030304546,0.36365,0,0,0.394648459,1.090299064,-0.695650605,1.433844856,-1.039196398,435.6,0.35,51.35,1,0,99.89581782,12.88690396,29.58426071,14.28571429,24.76190476,0,0,39.04761905,66.66666667,32.38095238,3.80952381,0.952380952,1.420758935,0.001606979,0.001038767,3.621212121,2.004820937,1.016878549,32.20181782,13.45,7.18535,35.31356075,4.039543425,0,3.03030303,96.96969697,35.35353535,0,0,YES 
OWW04440-0698,2004,1,42.5,0.05,6.2,0.436363636,0.436363636,0.909090909,0.909090909,1,0.863636364,0.954545455,0.117045455,0.190909091,0.401136364,0.585227273,0.547727273,0.622727273,0.136363636,75.93582888,76.20320856,52.90909091,0,0,0.068181818,0.081818182,0.068181818,0.036363636,0.004545455,0,0.259090909,0.259090909,0.109090909,0,0,0,0,0,0.923740298,1.494279371,-0.570539073,1.952310275,-1.028569976,149,2.42,18.82666667,0,0,57.55,0.38496543,6.459151506,10.47619048,8.571428571,0,0,19.04761905,38.0952381,54.28571429,0,7.619047619,1.328581636,0.009764018,0,15.15704698,6.322818792,1.06498488,9.984381539,3.255,0.65705,19.0710114,0.4441059,0,52.66666667,47.33333333,4.666666667,0,0,YES 
OWW04440-0700,2004,1,26.40909091,0.022727273,11.35454546,0.627272727,2.009090909,1,1,1,1,0,0.14375,0.371590909,0.19375,0.527272727,0.246130952,0.246130952,0,83.42245989,66.44385027,75.54545455,0,0,0,0.054545455,0.031818182,0.027272727,0,0,0.113636364,0.113636364,0.027272727,1.3258,0.8561,0.4697,0,0,0.678807518,0.893736802,-0.214929284,1.097166657,-0.418359139,237.6,0.25,45.72,2,2,165.802,14.01441066,35.38992592,1.98019802,53.46534654,10.89108911,0,55.44554455,60.3960396,28.71287129,0,0,1.515087685,0.000107493,0,6.028619529,5.882154882,1.260463984,42.65295234,6.165,3.87255,21.31658252,4.977934834,0,3,97,79,0,0,YES 
OWW04440-0708,2004,1,29.68181818,0.295454546,7.436363636,0.338181818,0.775454546,0.909090909,0.863636364,0.954545455,0.909090909,0.318181818,0.052272727,0.022727273,0.35,0.570454546,0.601136364,0.619318182,0.045454546,83.68983957,50.26737968,52.72727273,0,0,0,0.040909091,0.125,0.027272727,0.35,0,0.543181818,0.543181818,0.377272727,0.5,0.5,0,0,0,1.680778836,1.937300189,-0.256521353,2.130163257,-0.449384421,158.4,2.7,46.8,0,0,27.456,0.757759234,7.654133675,0,20.95238095,0,0,20.95238095,23.80952381,76.19047619,0,0,1.237273171,0,0,0,0,1.036100108,9.25180845,3.86,1.7137,9.208838105,1.40541154,0,90.90909091,9.090909091,0,0,3,YES 
OWW04440-0709,2004,1,35.18181818,0.015,4.872727273,0.363636364,0.7,1,1,1,1,1,0.122727273,0.209090909,0.511363636,0.456818182,1.039772727,1.282954546,0,92.30769231,87.78280543,33.73846154,0.022727273,0.027272727,0.004545455,0.05,0.063636364,0.027272727,0.165909091,0,0.311363636,0.311363636,0.197727273,0.6667,0.6667,0,0,0,2.052722308,1.211024911,0.841697397,1.700200477,0.35252183,148.5,1.7,13.96,0,0,57.6425,0.640439968,6.900363293,0,0,8.695652174,0,0,9.565217391,78.26086957,0,3.47826087,0.766853812,0.00182283,0,1.414814815,0,1.185644875,10.75711651,2.74,0.4209,25.63342136,0.348001649,0,59,41,36,0,31,YES 
OWW04440-0712,2004,1,29.09090909,0,4.127272727,0.381818182,1.318181818,0,0,0.916666667,0.916666667,0.208333333,0,0.139583333,0,0.567708333,0.041666667,0.054166667,0,58.82352941,28.55392157,65,0.435416667,0.26875,0.004166667,0,0.38125,0.004166667,0,0,0.389583333,0.389583333,0.008333333,1.916704167,0.4791875,1.437516667,0,0,0.772692786,1.173072618,-0.400379832,1.667494877,-0.894802091,149,1.48,14.69333333,0,0,30.9108008,0.613852712,7.003688655,0,29.09090909,0,0,29.09090909,59.09090909,40.90909091,0,0,0.896386418,0,0,1.953691275,1.953691275,1.006905385,10.03413414,1.935,0.3852,13.63356994,0.341434066,0,0,100,30.66666667,0,5.333333333,YES 
OWW04440-0713,2004,1,57.71428571,0.018181818,4.645454546,0.336363636,1.263636364,1,1,1,1,1,0.061363636,0.373863636,0.326136364,0.465909091,0.868181818,1.109090909,0,97.86096257,94.51871658,88.45454546,0,0,0.093181818,0.225,0.122727273,0.045454546,0,0.004545455,0.490909091,0.486363636,0.143181818,0.340909091,0.340909091,0,0,0,-1.638459635,1.819249206,-3.457708841,1.796482331,-3.434941967,158.4,1.47,65.5,1,1,115.88,10.905344,34.42343434,68.57142857,11.42857143,0,0,80,86.66666667,0.952380952,0,12.38095238,0.952884099,0.012790824,0,11.55618687,4.411616162,1.162613793,25.00323211,3.675,2.31085,7.30627907,0.897815611,0,2,98,86,0,1,YES 
OWW04440-0717,2004,1,24.81818182,0.022727273,4.963636364,0.172727273,0.445454546,0.818181818,0.818181818,1,0.818181818,0.954545455,0.025,0.394318182,0.245454546,0.388636364,0.585227273,0.851136364,0,70.85561497,45.05347594,19.65454546,0.393181818,0.004545455,0.004545455,0.068181818,0.122727273,0.138636364,0.25,0,0.584090909,0.584090909,0.393181818,0.803063636,0.136363636,0.6667,0,0,2.287330204,1.527172857,0.760157347,1.774302578,0.513027626,149,3.1,15.85333333,0,0,18.42,0.18425004,3.462416865,0,0,0,0,0,1.904761905,98.0952381,0,0,0.456937717,0.008288468,0,6.720805369,0,1.027735645,4.523446252,3.702222222,0.591966667,24.8651418,0.17821493,0,38,62,4,0,0,YES 
OWW04440-0723,2004,1,46.2,0,10.488,0.798,2.935,0.952380952,0.952380952,1,0.523809524,1,0.202380952,0.176190476,0.326190476,0.204761905,0.395238095,0.473809524,0,96.07843137,72.7124183,56.1,0,0.104545455,0.027272727,0.059090909,0,0,0,0.004545455,0.090909091,0.086363636,0.031818182,3.333495455,2.666795455,0.6667,0,0,1.808297034,0.9129038,0.895393234,0.970156461,0.838140573,316.8,0.1,119.4574468,1,1,159.696,49.58904443,62.61242983,14.89361702,2.127659575,47.87234043,0,17.0212766,46.80851064,5.319148936,0,0,2.149697802,0.001772107,0,2.900883838,0,1.271603561,43.79563117,9.978947368,12.21826316,9.028150995,5.289480996,0,0,100,100,0,0,YES 
OWW04440-0725,2004,1,52.5, ,4.227272727,0.545454546,1.081818182,1,0.947368421,0.947368421,0.65,0.947368421,0.175,0,0.45,0.983333333,0.842105263,1.33377193,0,93.85026738,78.34224599,30.98,0,0,0.1725,0.225,0.175,0,0.1075,0,0.68,0.68,0.28,0.33335,0.33335,0,0,0,1.49177612,1.21476392,0.2770122,1.852266791,-0.360490671,297,1.66,14.42,0,0,35.185,0.850672604,5.15559154,6.666666667,1.904761905,0,0,8.571428571,29.52380952,69.52380952,6.666666667,0.952380952,1.313105538,0.006125846,0,2.58956229,0,1.107020924,10.39928125,2.4575,0.3534,26.47002234,0.298163749,0,74,26,26,0,0,YES 
OWW04440-0727,2004,1,46.13636364,0.019545455,4.7,0.390909091,0.390909091,0.954545455,0.954545455,1,1,1,0.022727273,0.011363636,0.234090909,0.825,0.809090909,1.059090909,0,82.62032086,63.63636364,68.6,0,0,0,0.122727273,0.009090909,0.004545455,0.095454546,0,0.231818182,0.231818182,0.1,0,0,0,0,0,0.140616308,0.449278717,-0.308662409,0.733622717,-0.593006409,149,0.14,29.34,0,0,34.07,1.542610668,10.35309173,40,9.523809524,0,0,49.52380952,54.28571429,40.95238095,0,4.761904762,2.129929013,0.008047979,0,3.938255034,0,1.216143036,9.451273839,3.515,1.02655,13.001787,0.294230034,0,11.33333333,88.66666667,5.333333333,0,29.33333333,YES 
